Price,Close,High,Low,Open,Volume
Ticker,KVUE,KVUE,KVUE,KVUE,KVUE
Date,,,,,
2023-05-04,25.134397506713867,25.20914657405399,23.5926968789749,23.854319505744495,77004200
2023-05-05,24.760652542114258,25.255866234533556,24.489686055085294,24.91015067904115,11289900
2023-05-08,24.769996643066406,25.08768063271303,24.20937773297481,24.601810791823087,6308300
2023-05-09,24.55509376525879,25.078337259757543,24.358876340972742,24.76999712058669,4684000
2023-05-10,24.527061462402344,25.012931298137467,24.302814257176525,24.555093031364958,9602400
2023-05-11,24.29347038269043,24.601810512415167,24.29347038269043,24.321501951632087,5687300
2023-05-12,24.760652542114258,24.87277703588861,24.200033637559244,24.312158131333593,5433500
2023-05-15,25.69501495361328,25.97065245803837,24.76065077348189,24.76065077348189,7083200
2023-05-16,25.255863189697266,25.9472924351653,25.218487768892324,25.732389112011347,3818400
2023-05-17,25.433393478393555,25.88188965934328,24.85408865882757,25.50814254485879,3392200
2023-05-18,25.26521110534668,25.554863534503273,24.947527106081342,25.43339517952382,2648100
2023-05-19,25.442739486694336,25.469837206260088,24.938183690912787,25.26521155267112,1794300
2023-05-22,24.35887336730957,25.62960919526566,24.256092739413653,25.536172422829207,7509400
2023-05-23,24.29347038269043,24.536405300376337,24.11594067704335,24.302814239004316,2485000
2023-05-24,24.713937759399414,24.80737276863111,24.162662650571296,24.302816946577405,1953600
2023-05-25,24.601810455322266,24.89146287174704,24.20003354554944,24.760652447972955,2139400
2023-05-26,24.57377815246582,24.695246498478003,24.48034315665129,24.695246498478003,844100
2023-05-30,24.04119110107422,24.76065198262704,23.480572209186846,24.555092494536947,6340200
2023-05-31,23.443201065063477,23.93841479906462,23.349764276098927,23.93841479906462,6347800
2023-06-01,23.6207275390625,23.95709743807679,23.125513873131595,23.639413468560097,6072700
2023-06-02,23.873004913330078,24.01316097091304,23.331073741438633,23.602040218463507,2329400
2023-06-05,23.49925994873047,24.07856655352429,23.200263681285268,23.901036851419327,4737300
2023-06-06,23.517948150634766,23.723507643243554,23.265669376416,23.359106157477584,1315000
2023-06-07,23.433855056762695,23.597368085821547,23.275013064751946,23.45254276927181,1626600
2023-06-08,23.461885452270508,23.508602949048736,23.181575125126326,23.349760964981183,2711800
2023-06-09,23.45254135131836,23.508602703297843,23.218950305552557,23.40582207287025,1874000
2023-06-12,23.37779426574707,23.54598011807248,23.12551548725896,23.36845040926695,2619800
2023-06-13,23.480573654174805,23.564666582240882,23.32173165473426,23.3497632248091,2039800
2023-06-14,23.676788330078125,23.816942599855075,23.471228853215813,23.48057092666381,2412000
2023-06-15,24.059879302978516,24.246752864797035,23.52729196860161,23.73285146087529,1442900
2023-06-16,24.527061462402344,24.536405318723215,24.013161839862974,24.153316120359314,2333000
2023-06-20,24.349533081054688,24.648529370952268,24.237410363422327,24.246754220251432,1487500
2023-06-21,24.480344772338867,24.947526910878477,24.078567848049456,24.471000915709062,3605900
2023-06-22,24.807369232177734,24.85408851229201,24.479407549056276,24.48034318216938,1130700
2023-06-23,24.741962432861328,24.984897327375545,24.54574681546034,24.807367638661656,2793400
2023-06-26,24.433624267578125,24.85408888410511,24.312157701780517,24.844745027942473,2507300
2023-06-27,24.190689086914062,24.35887493166916,23.536635202171073,24.312157433529777,2904600
2023-06-28,24.106597900390625,24.312159184185827,23.985131327186735,24.20003468555586,1807900
2023-06-29,24.28412628173828,24.499029628317597,24.022503654060188,24.050535222719454,1353900
2023-06-30,24.685903549194336,24.91015075527091,24.26543892395178,24.330845918446027,3936300
2023-07-03,24.330846786499023,24.854090286012145,24.106597790263532,24.58312378848668,7558600
2023-07-05,24.013160705566406,24.527060303830982,23.93841164068868,24.209376332561078,1990700
2023-07-06,23.938413619995117,24.11127051266255,23.71416462466202,23.873006623430545,4856900
2023-07-07,23.56466293334961,23.96643979808327,23.55531907810485,23.93841001450717,1793700
2023-07-10,23.592695236206055,23.849645025911308,23.452540967472117,23.648756587267986,2121200
2023-07-11,23.433855056762695,23.87300560777672,23.3637770259327,23.807600396153177,1942600
2023-07-12,23.592695236206055,23.704819720488135,23.321728772116654,23.611382947279438,2320900
2023-07-13,23.732852935791016,23.826289722507052,23.246983070594407,23.751540649565918,2477900
2023-07-14,23.30304527282715,23.92906940179036,23.09748399390411,23.854320331861548,3830200
2023-07-17,23.25632667541504,23.41516867646313,23.116172387939304,23.265670532201217,1709200
2023-07-18,23.18157386779785,23.387135119652616,23.120841481711825,23.12551251827299,1713500
2023-07-19,23.359107971191406,23.396483399381395,22.891925811767578,23.246983468779945,2870800
2023-07-20,22.901268005371094,23.000309674995318,21.013851790674117,22.378024523826813,36675600
2023-07-21,22.4340877532959,23.246983721522444,22.219184385342537,23.032080353569086,14585700
2023-07-24,22.57423973083496,22.80783078912767,21.602501855059618,21.649219353854825,22641600
2023-07-25,23.47123146057129,23.47123146057129,22.564896969825526,22.742426681748682,15018100
2023-07-26,23.069454193115234,23.57400996930173,22.69103602435656,23.443199542541972,10716400
2023-07-27,22.648988723754883,23.35910575248957,22.38736609775,23.312388253847924,11476200
2023-07-28,22.798486709594727,22.826518277892248,22.471458874756944,22.639644720225423,13214600
2023-07-31,22.12574577331543,22.49949111769744,21.952888885693447,22.434085905200384,14630700
2023-08-01,22.097715377807617,22.209839878156444,21.845436588641608,21.966904945866045,14685500
2023-08-02,22.33130645751953,22.349994171274346,21.836094518126306,22.0042785954442,16233200
2023-08-03,22.41539764404297,22.831189440880394,22.19115044290003,22.452773068645957,16111000
2023-08-04,21.985591888427734,22.4434301663221,21.74265696465877,22.4434301663221,20999100
2023-08-07,21.994935989379883,22.12200923195757,21.78937470735976,22.116402561534876,15379100
2023-08-08,21.845434188842773,22.004276173961813,21.686592203723734,22.004276173961813,20150600
2023-08-09,21.817407608032227,21.90150054086804,21.546441095081605,21.770688321924254,40849100
2023-08-10,21.836091995239258,22.321960021619113,21.593157090970198,22.191149604765872,51365500
2023-08-11,22.163118362426758,22.23786742774752,21.723967826437057,21.770685323953174,46062600
2023-08-14,21.434316635131836,22.144433686979376,21.350223709113155,22.050996904496575,89481200
2023-08-15,21.733314514160156,22.20984053597935,21.15400784582353,21.415630499614025,105996500
2023-08-16,21.424972534179688,22.00427737107729,21.312848040048138,21.948216015090704,86179200
2023-08-17,21.284818649291992,21.761344639443127,21.069913513386528,21.602502642726083,71709300
2023-08-18,21.36890983581543,21.490376396515664,20.89238388446848,21.453000973433586,93530500
2023-08-21,21.396940231323242,22.13508881882589,21.312847309148047,21.649218997848827,178017500
2023-08-22,22.181804656982422,22.25655371752707,21.602499883300958,21.71462258303884,90558800
2023-08-23,22.069684982299805,22.471460123949072,22.069684982299805,22.284588338052338,119406800
2023-08-24,22.107057571411133,22.51817833221398,21.621187743385796,22.387366127955875,372341300
2023-08-25,21.645315170288086,21.9468622204006,21.503966057725286,21.862052393392624,86974600
2023-08-28,21.645315170288086,21.862052393392624,21.306077659607663,21.598199398550978,39395000
2023-08-29,21.54166030883789,21.791377136547467,21.26838379769409,21.419156425445326,59445800
2023-08-30,21.73954963684082,21.805512439629076,21.34377102275971,21.522814199864673,36094000
2023-08-31,21.720701217651367,21.98455420926387,21.683008960193273,21.75839527246092,36119700
2023-09-01,21.63589096069336,21.984553771330518,21.55108293376416,21.862051690342636,27565400
2023-09-05,21.306079864501953,21.65474092508185,21.287232834916104,21.598201633675963,28465000
2023-09-06,21.08934211730957,21.400310908672324,21.013955798111073,21.353195133180122,24727700
2023-09-07,19.77950096130371,21.277805386721525,19.75123042215101,21.145879798711587,102648300
2023-09-08,20.071626663208008,20.194130559850745,19.199972202407487,19.65700279072163,59635700
2023-09-11,20.797218322753906,20.90087517552922,20.354323965411883,20.853757607289783,42830600
2023-09-12,19.8454647064209,20.84433556947214,19.798348936259664,20.806641515462015,43697200
2023-09-13,20.354324340820312,20.64644607988683,19.864312406201233,19.873735920022924,35434500
2023-09-14,20.486249923706055,20.571059750683915,20.25538012598415,20.571059750683915,22195700
2023-09-15,19.996238708496094,20.6087545469948,19.97739347754119,20.467403632047994,32263700
2023-09-18,19.86431312561035,20.11874261595604,19.628730663590613,20.11874261595604,18035300
2023-09-19,19.8454647064209,19.883158760431023,19.496803693584354,19.704115598585776,21142800
2023-09-20,19.68526840209961,20.165856802482523,19.67584488867821,20.024507695864347,15623200
2023-09-21,19.638151168823242,20.033929716269824,19.515647300825982,19.71353747322491,20599600
2023-09-22,19.364877700805664,19.812484739077895,19.31776192724082,19.741811078730628,14865900
2023-09-25,19.62872886657715,19.64757589317765,19.289489577173644,19.32718363037465,16272000
2023-09-26,19.44968605041504,19.647576238495585,19.29891342966387,19.40257028043708,23574200
2023-09-27,19.053909301757812,19.600460553815605,18.884291435134294,19.515650721828052,25270500
2023-09-28,18.950254440307617,19.110450591618704,18.79948180346796,18.959677954779046,32556800
2023-09-29,18.92198371887207,19.152855327871,18.86544442992703,19.10102689744155,27974000
2023-10-02,19.148141860961914,19.29891448999693,18.973811345643586,19.072755546444405,25296300
2023-10-03,18.837173461914062,19.402571730666903,18.76178714590379,19.21410504196544,24924500
2023-10-04,18.592164993286133,18.837170936814672,18.42254535566243,18.771208143816857,19610400
2023-10-05,18.620437622070312,18.75707587853216,18.450817965407538,18.667553394542633,18014900
2023-10-06,18.91255760192871,19.09160075586003,18.271773090891443,18.535626065245417,25090300
2023-10-09,18.724092483520508,18.96438577329161,18.535625819006896,18.724092483520508,16032800
2023-10-10,18.554473876953125,18.921981916109505,18.49793279604336,18.77120929505297,13937900
2023-10-11,18.441394805908203,18.733516555024845,18.243506400898994,18.686400781646903,20414700
2023-10-12,18.205810546875,18.58274208873912,18.125713380570097,18.46966352485557,14461500
2023-10-13,18.2529296875,18.366008261138017,18.13984931651046,18.2623514041769,16410700
2023-10-16,18.41312599182129,18.58274385375719,17.99378770198222,18.252929846644438,15272000
2023-10-17,18.639286041259766,18.75236462257427,17.913691587977063,18.177544606630313,18750100
2023-10-18,18.903135299682617,18.921982327061862,18.55447427992385,18.648707619468624,18294200
2023-10-19,18.695823669433594,19.04354288221544,18.676976641773226,18.893712067813023,18831500
