Date,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Close,MA50,RSI
2020-01-02,15.151636123657228,15.302863765091534,15.115628561257587,15.302863765091534,10373100,15.151636123657228,,
2020-01-03,15.266855239868164,15.274055377698154,15.137230782162732,15.173236965504088,10148700,15.266855239868164,,
2020-01-06,15.324466705322266,15.454089795806684,15.166036194372564,15.194842241289932,13978300,15.324466705322266,,
2020-01-07,15.360474586486816,15.37487761153585,15.187642406542642,15.367676099011332,14736900,15.360474586486816,,
2020-01-08,15.23805046081543,15.382077953246895,15.22364743686269,15.317265719007532,10651500,15.23805046081543,,
2020-01-09,15.518900871276855,15.518900871276854,15.166035064123893,15.245250313695228,16251400,15.518900871276855,,
2020-01-10,15.490095138549805,15.612518073339835,15.353269182361483,15.432484426504365,16032400,15.490095138549805,,
2020-01-13,15.518900871276855,15.59091460965554,15.360471745681998,15.490096200054069,12536500,15.518900871276855,,
2020-01-14,15.454092025756836,15.533307292662066,15.288461352726008,15.48289807683078,12631500,15.454092025756836,,
2020-01-15,15.418085098266602,15.482897336535943,15.33886983514895,15.389280422118032,9684100,15.418085098266602,,
2020-01-16,15.389277458190918,15.518900536216552,15.346068391967922,15.482894354578509,11522900,15.389277458190918,,
2020-01-17,15.38207721710205,15.418083401712776,15.317264985964426,15.403680378449328,10242000,15.38207721710205,,
2020-01-21,15.07241916656494,15.367674277330266,15.06521765489409,15.317265069182222,14430400,15.07241916656494,,
2020-01-22,15.09402084350586,15.209243645359187,15.072417684165924,15.115625376393565,10219900,15.09402084350586,,
2020-01-23,15.670133590698242,15.756548998492198,15.28126013498102,15.396481594405056,25959700,15.670133590698242,,65.12606444777799
2020-01-24,15.526104927062988,15.677333939798128,15.432488013311168,15.677333939798128,16731800,15.526104927062988,,57.4380330362786
2020-01-27,15.33166790008545,15.504500057372798,15.295660342183156,15.33886803811802,14226500,15.33166790008545,,50.19156640994248
2020-01-28,15.454092025756836,15.533307292662066,15.38207964516821,15.418085835462524,9144900,15.454092025756836,,52.38094545108808
2020-01-29,15.259651184082031,15.504497035911388,15.22364363319676,15.43968481786552,12419900,15.259651184082031,,50.52995199781375
2020-01-30,15.425283432006836,15.454088102219636,15.122826840259732,15.122826840259732,19972900,15.425283432006836,,47.56555867533062
2020-01-31,15.206695556640623,15.41800013027587,15.126544827105612,15.315991121608407,20696100,15.206695556640623,,43.292484737076826
2020-02-03,15.16297435760498,15.330562352404137,15.090110193314263,15.19940713463451,13293400,15.16297435760498,,41.63497417084005
2020-02-04,15.30141830444336,15.461718376839904,15.264986912006862,15.330564530207388,13540600,15.30141830444336,,46.5318818175201
2020-02-05,15.512722969055176,15.578299191979593,15.410712577217192,15.410712577217192,12061400,15.512722969055176,,51.99120167169842
2020-02-06,15.541869163513184,15.651164730982147,15.454431875676889,15.527296050579045,8197800,15.541869163513184,,53.21010580244218
2020-02-07,15.388856887817385,15.534583859603153,15.359710659599036,15.4835793499897,7202000,15.388856887817385,,50.13438121316996
2020-02-10,15.53458023071289,15.549153341417774,15.33784740550196,15.352420516206845,9681300,15.53458023071289,,59.79729005749262
2020-02-11,15.636591911315918,15.665738137730845,15.563729124815747,15.63659191131592,9409200,15.636591911315918,,61.12269575230548
2020-02-12,15.89161205291748,15.935331382139475,15.709452350463874,15.72402546020454,10774100,15.89161205291748,,55.22864353852077
2020-02-13,15.986339569091797,16.02277096209038,15.877044000327482,15.935335062986354,13643900,15.986339569091797,,61.12412458698672
2020-02-14,16.03005599975586,16.095633612754515,15.949905275031185,16.03005599975586,8824300,16.03005599975586,,68.20698561019796
2020-02-18,16.03734016418457,16.044626718961034,15.920758067297609,16.015480499855183,11007400,16.03734016418457,,66.17642079960052
2020-02-19,16.146636962890625,16.28507873488107,16.000908635556648,16.08105935456717,11498800,16.146636962890625,,75.8200708025923
2020-02-20,16.20492935180664,16.452666694836893,16.1684979618539,16.292366633369028,18830400,16.20492935180664,,74.2082664597782
2020-02-21,16.132064819335938,16.197642431590833,15.957191649912351,16.10291998598288,14432400,16.132064819335938,,81.591943260047
2020-02-24,15.862468719482422,16.044628439118824,15.753173165654252,15.818749386136458,19068300,15.862468719482422,,70.68971061546755
2020-02-25,15.337848663330078,15.986338245195483,15.308703829298528,15.920760631413945,19427000,15.337848663330078,,50.87715672632251
2020-02-26,14.951669692993164,15.330562232527493,14.900665195318991,15.315989121829634,17465600,14.951669692993164,,37.54040372593194
2020-02-27,14.223033905029297,14.849662512828688,14.215747348107737,14.7112221006249,23662500,14.223033905029297,,27.654284760466467
2020-02-28,13.968011856079102,14.048162603259671,13.40695940535274,13.858716267049388,32726800,13.968011856079102,,26.730270153425522
2020-03-02,14.747654914855955,14.784087702970249,13.917006802612782,14.106453131500812,22540300,14.747654914855955,,39.32811778567278
2020-03-03,14.463483810424805,15.075540655474084,14.27403751174112,14.827803294869922,20242700,14.463483810424805,,34.839917939627
2020-03-04,14.740364074707031,14.849659627758683,14.558204356364826,14.689359575934152,18485700,14.740364074707031,,35.206002056405296
2020-03-05,14.35418701171875,14.645642296319611,14.121021394269638,14.434336346378725,16981900,14.35418701171875,,30.487748150627667
2020-03-06,14.084589004516602,14.164739723252389,13.552682974176966,13.982580009593471,23715800,14.084589004516602,,27.93384642942749
2020-03-09,11.731086730957031,12.67831675821142,11.658222561990902,12.56902119964644,43807500,11.731086730957031,,18.122976021180946
2020-03-10,11.687368392944336,12.561734221865514,10.893151201518169,12.168269946293078,33913900,11.687368392944336,,16.666652409100863
2020-03-11,11.293902397155762,11.687368050984189,11.024306100738787,11.308475507986817,31677900,11.293902397155762,,15.04146145255946
2020-03-12,10.098936080932615,10.6381294578908,9.800194208293952,10.36124656023235,35722200,10.098936080932615,,12.969562686639122
2020-03-13,10.769282341003418,11.024306224332586,9.632606089036342,10.951442059128771,40427800,10.769282341003418,14.907497215270997,20.204570334567748
2020-03-16,9.275572776794434,10.113507920896176,9.21728172092978,9.559742195297767,26557400,9.275572776794434,14.78997594833374,18.146982466390696
2020-03-17,9.20999526977539,9.763760264994842,8.976830366377785,9.38486842616048,26658900,9.20999526977539,14.668838748931885,18.779683657796184
2020-03-18,7.271816730499268,8.648944661122805,6.878351706733155,8.590653597963698,46226100,7.271816730499268,14.507785749435424,16.596605757586516
2020-03-19,8.160754203796387,8.342913898947574,6.863777368887476,7.308246774898101,34340100,8.160754203796387,14.363791341781615,23.696326147100635
2020-03-20,8.998692512512207,9.064269443069298,8.124325099805528,8.627086431600302,40081000,8.998692512512207,14.239004182815552,24.097161939918138
2020-03-23,8.036887168884277,8.97683135676007,8.02231475168654,8.758240234604392,25384600,8.036887168884277,14.0893639087677,22.710381675407703
2020-03-24,9.384868621826172,9.428586564391846,8.277337218527974,8.75095289555056,20610000,9.384868621826172,13.967259378433228,29.154849273250264
2020-03-25,10.00421142578125,10.747423412239872,9.071553859829022,9.501450907500086,28456500,10.00421142578125,13.856965589523316,33.37046827505432
2020-03-26,10.550688743591309,10.820285692005042,10.026069345044734,10.157223847239347,25315900,10.550688743591309,13.758897523880005,36.770312393116434
2020-03-27,10.018784523010254,10.463253986236404,9.902202414287602,10.026071078526464,21313100,10.018784523010254,13.650911512374877,42.57737847883385
2020-03-30,9.66904067993164,9.836627330537038,9.209997987787125,9.763763146431168,24655700,9.66904067993164,13.536506776809693,41.47692652421768
2020-03-31,10.142654418945312,10.346673133985425,9.596175196781813,9.807480468222996,23995400,10.142654418945312,13.431718320846558,45.17115143284084
2020-04-01,9.275572776794434,9.676324307027077,9.107986164904604,9.508737695137246,17770600,9.275572776794434,13.315781393051147,46.44876643685522
2020-04-02,9.800192832946776,10.29566749552593,9.465018919122794,9.603460695965412,20015700,9.800192832946776,13.209904832839966,45.76702640857581
2020-04-03,9.77104663848877,10.033357063071538,9.38486825160031,9.80019216401084,26863800,9.77104663848877,13.091923093795776,52.48174998383052
2020-04-06,10.193659782409668,10.346674005296409,9.924063426825288,10.17180080624994,19274300,10.193659782409668,12.98527419090271,54.756881575925384
2020-04-07,10.346671104431152,10.761995704328594,10.215516589359863,10.674558434435564,19149400,10.346671104431152,12.885574254989624,67.97274036674281
2020-04-08,10.805715560913086,10.849434203613622,10.33210052189258,10.477828172753949,13820100,10.805715560913086,12.79260672569275,66.27803991820139
2020-04-09,11.191895484924316,11.578074679225017,10.856721496312664,11.075313348865366,17469900,11.191895484924316,12.711251611709594,64.29250088374931
2020-04-13,10.893150329589844,11.57078466136862,10.732849593009933,11.47606153042977,13918900,10.893150329589844,12.620608949661255,70.37421365635561
2020-04-14,11.017019271850586,11.104455850013984,10.805714034234668,10.922296138452532,17458500,11.017019271850586,12.536815423965454,64.10578950630554
2020-04-15,10.455968856811523,10.76199726105176,10.215518067034798,10.470541273978842,15941700,10.455968856811523,12.442675313949586,53.944032771052235
2020-04-16,10.281092643737791,10.485111996661756,10.157223999063982,10.375815765834476,14946400,10.281092643737791,12.342268800735473,47.48299750981541
2020-04-17,10.907724380493164,10.929583352630852,10.419536268484917,10.46325421276029,18663000,10.907724380493164,12.250168828964233,58.155072190141794
2020-04-20,10.703705787658691,11.046166286099776,10.222804195528454,10.30295492413966,17581900,10.703705787658691,12.153405561447144,59.752708159203245
2020-04-21,10.53611660003662,10.718276291811192,10.186369630489722,10.346670353818888,17292100,10.53611660003662,12.056350755691529,53.93582067596806
2020-04-22,10.689133644104004,10.95872997706076,10.37581866761284,10.929584446332578,16835600,10.689133644104004,11.95944182395935,66.49655472682218
2020-04-23,10.353959083557127,11.097170420801216,10.164512797538045,10.878579300654511,24468000,10.353959083557127,11.853789167404175,56.76154735433001
2020-04-24,10.652701377868652,10.827574559297604,10.295668458730146,10.521546144354812,18682500,10.652701377868652,11.749010953903198,60.10014910710537
2020-04-27,10.944157600402832,11.0898852545932,10.54340603021612,10.565265004623608,13026400,10.944157600402832,11.648167314529418,58.8639951629268
2020-04-28,11.068025588989258,11.286617417789778,10.871293429487777,11.15546287641688,14502700,11.068025588989258,11.548926706314086,58.578846402928505
2020-04-29,11.446917533874512,11.621790709015665,11.308476443942157,11.425058560702924,19466300,11.446917533874512,11.457118253707886,57.7738219696733
2020-04-30,11.097168922424316,11.381338313083443,11.002446487088738,11.374051758093282,20850400,11.097168922424316,11.35612889289856,48.841316005955804
2020-05-01,10.795403480529783,11.054907940152972,10.647114409779745,11.010421784603714,16490300,10.795403480529783,11.247938375473023,48.80525498967339
2020-05-04,10.86213493347168,10.965937162789189,10.595215824348587,10.624873503140044,16134100,10.86213493347168,11.142539777755736,48.0800549285305
2020-05-05,11.084566116333008,11.240269082016656,10.973350015313857,10.973350015313857,14603400,11.084566116333008,11.04698172569275,58.50618465487031
2020-05-06,10.914034843444824,11.247683858986218,10.825061819773437,11.121638565344732,10674200,10.914034843444824,10.958505449295044,58.575063981444345
2020-05-07,11.077153205871582,11.299586148836598,10.988180170104542,11.114225480881556,12556700,11.077153205871582,10.881015119552613,52.625107015898784
2020-05-08,11.381143569946287,11.418215132241546,11.195782930091102,11.284755952370224,10993100,11.381143569946287,10.824177312850953,60.18073931305067
2020-05-11,11.388558387756348,11.46270293258847,11.240270005186888,11.247684601089055,10008400,11.388558387756348,10.772588243484497,63.45869384795326
2020-05-12,11.11422348022461,11.514602422652011,11.091980402060504,11.42562940290089,10375400,11.11422348022461,10.69991961479187,56.4638694496722
2020-05-13,10.921448707580566,11.114223945322433,10.85471947029583,11.069737787132608,12381800,10.921448707580566,10.629078912734986,59.0197992487745
2020-05-14,11.003006935119627,11.040079201949563,10.498825803259749,10.728673291929598,12761900,11.003006935119627,10.554331769943238,55.980736441328105
2020-05-15,11.003006935119627,11.151295295344688,10.869547057369736,11.025250012379718,18656100,11.003006935119627,10.487308168411255,51.11577130846911
