Price,Close,High,Low,Open,Volume
Ticker,OTIS,OTIS,OTIS,OTIS,OTIS
Date,,,,,
2020-03-19,42.13119125366211,42.829498291015625,37.2430419921875,37.2430419921875,7000
2020-03-20,41.8984260559082,42.838811389049326,41.8984260559082,41.907735254473586,3600
2020-03-23,37.2430419921875,39.105194091796875,37.224420044978615,39.105194091796875,11900
2020-03-24,37.2430419921875,37.2430419921875,36.31196594238281,37.2430419921875,77800
2020-03-25,38.18342590332031,41.71220486100119,35.380888654275026,37.24304068871055,7000
2020-03-26,41.8984260559082,44.22611639234755,41.2001189549764,41.8984260559082,29100
2020-03-27,42.11722946166992,44.22611633548893,41.88911680348874,41.89842600204215,263200
2020-03-30,46.55380630493164,46.55380630493164,41.2001185798645,41.2001185798645,118100
2020-03-31,46.55380630493164,46.55380630493164,41.693587790129236,43.295039863586425,210300
2020-04-01,43.481258392333984,45.15719480890777,40.967351991586426,42.82019515580454,1206100
2020-04-02,40.967350006103516,45.30616466013354,40.22248980725635,41.920770350273166,9264200
2020-04-03,44.05852127075195,45.90205154358161,38.91898071387527,40.73457983995362,22551600
2020-04-06,42.77362823486328,44.551983172696325,41.619096035855634,43.76057002905032,10294200
2020-04-07,41.228050231933594,43.75126926390659,39.97109886701799,42.03808902883561,12146500
2020-04-08,41.051151275634766,42.08464646306707,38.41620383007141,39.30072696221993,22265800
2020-04-09,45.75307846069336,46.78657348811762,40.96734792989403,41.013901024005136,17355600
2020-04-13,42.82949447631836,45.31546560302756,42.56879434216029,45.20373748149881,8545100
2020-04-14,42.72708511352539,43.108826203303245,40.939420561914076,42.74570706324306,10152100
2020-04-15,41.47943878173828,41.75876089624618,39.85005563670657,41.144250823619444,7935500
2020-04-16,42.4756965637207,43.20845594258463,40.54836905423022,41.0418418707047,8740200
2020-04-17,42.96916580200195,45.21305918450121,42.75501516164813,43.760579109875344,7878100
2020-04-20,42.26154327392578,43.74195440319904,41.805317977554665,41.898424166103304,5407500
2020-04-21,42.73638916015625,43.946787231093175,41.43288135959463,41.43288135959463,6939700
2020-04-22,43.80712890625,46.13481910904515,42.829499731430715,44.049210676333786,6801900
2020-04-23,44.19818878173828,44.72890193677369,43.276421771965595,44.17025408025956,5174800
2020-04-24,44.55198287963867,45.15718366910909,43.118128612997864,44.71026763839044,6446900
2020-04-27,44.8964958190918,45.25030222032476,44.328538764778536,44.76614571845082,5541100
2020-04-28,46.4234504699707,47.438323463883556,45.296849349250614,45.687899568962465,5368200
2020-04-29,47.624542236328125,48.16456450813637,46.283790427035015,47.27073233645652,4343900
2020-04-30,47.40108871459961,48.04353000738321,47.019347618579125,47.45695456466619,6123800
2020-05-01,46.28379440307617,47.04727655927851,44.9802899286746,46.86106417134516,3089700
2020-05-04,46.11619186401367,46.24654193211363,44.23541796997993,45.483059917437046,5676600
2020-05-05,44.77544403076172,47.1496870699634,44.65440315883692,46.11619216363758,4103600
2020-05-06,44.98028564453125,45.62272684596875,44.58923185321512,45.25960775160089,2931800
2020-05-07,48.23905944824219,49.61705180510235,45.61342483490712,45.64135598448286,4803200
2020-05-08,49.300479888916016,50.43639030841915,48.51837582786507,48.527685026025,4289400
2020-05-11,48.23905944824219,48.7883945511328,47.540752294657885,48.41596264851162,3150600
2020-05-12,46.29310607910156,48.68597143659911,46.265171380141005,48.59286169301983,3059800
2020-05-13,44.887176513671875,46.83312564340395,44.584576080355546,45.62272746191198,4567000
2020-05-14,44.69165802001953,45.064089924229236,43.97472891306885,44.32853886689069,4849900
2020-05-15,45.520320892333984,45.827577783972394,43.94680318409517,44.05853134842991,2981400
2020-05-18,48.5369987487793,48.73252388001756,46.66553377328876,46.66553377328876,4452600
2020-05-19,48.7046012878418,49.280006454961544,47.53609956668571,48.118022239324816,2050300
2020-05-20,49.514625549316406,50.92986159800129,48.85821521693704,48.92804663234789,4755100
2020-05-21,48.626766204833984,50.047344883000804,48.47723179477335,48.93518293099867,3813100
2020-05-22,48.327701568603516,49.271640510541246,47.589373795242686,49.02864484491729,2134300
2020-05-26,47.56133270263672,50.45856677624169,47.38376170624586,49.56135675795656,6247000
2020-05-27,48.95386505126953,49.20620498451916,47.44917335588145,48.21553749455922,5202300
2020-05-28,47.62675476074219,49.48659235133355,47.59871817262676,49.41182336278361,4260700
2020-05-29,49.20621109008789,49.4118186586627,46.89777048351065,47.14076254280133,7522700
2020-06-01,50.542686462402344,50.87913625075602,48.70154092510002,49.01930202953014,3073300
2020-06-02,50.608097076416016,51.168850172785,49.804348357154225,50.617441416443626,2638100
2020-06-03,51.841758728027344,51.94456429817853,50.98193324009308,51.402499861083676,4134500
2020-06-04,51.776344299316406,52.95392742414339,51.112781960897294,51.682883057548025,3281300
2020-06-05,54.738975524902344,54.86888357162599,52.337077776447664,54.047380422214644,4615100
2020-06-08,57.2530403137207,57.309117054465595,54.542728684318995,54.841797504595306,5966500
2020-06-09,56.68293762207031,57.4399539441261,55.36516463959336,56.449289904856805,4610200
2020-06-10,55.16890335083008,56.97266419286246,55.15955900988916,56.64555878220647,2658300
2020-06-11,52.57073211669922,54.27168707508283,52.06138184569983,52.337084418402775,3293900
2020-06-12,52.374481201171875,55.12217749472023,51.495963367621194,53.953938728983076,4313000
2020-06-15,53.89785385131836,54.01935166287132,50.30902832711925,50.94454683981024,4464300
2020-06-16,54.06608200073242,55.88853496411043,53.62215275043966,55.60815840786335,3510300
2020-06-17,53.028690338134766,54.3838443191886,52.76700245636608,54.31842324004178,2441500
2020-06-18,53.7296257019043,53.9071966672705,52.56138722275087,52.74830252727069,2137500
2020-06-19,53.271690368652344,55.103487988843035,52.29037046963462,55.103487988843035,7096100
2020-06-22,53.32776641845703,54.37450739271206,52.9352363248727,53.159539744804015,2027000
2020-06-23,53.08477020263672,54.084782327277274,52.888506940458335,53.91655565535813,2386900
2020-06-24,51.90717697143555,53.24364218004908,51.63614476769016,52.47727796373406,3022000
2020-06-25,52.52400588989258,52.80438242869011,51.17819279937465,51.44922499845742,2942900
2020-06-26,52.140830993652344,52.78569747851868,50.881002767284365,52.552049736369504,6634300
2020-06-29,52.869808197021484,53.08476368136012,51.71091744970176,52.234286084550114,2257300
2020-06-30,53.140846252441406,53.36514610194175,51.879146229570146,52.309060810612486,2518100
2020-07-01,52.13148498535156,53.27168714940756,52.103448396131085,53.27168714940756,2400200
2020-07-02,52.80438995361328,53.49598884203964,52.12213897141494,52.73896887074369,3162900
2020-07-06,53.140846252441406,53.813752931306084,52.73897182647299,53.62683401326792,1999100
2020-07-07,53.10345458984375,53.56140569898075,52.4492402475829,52.73896470970478,2537900
2020-07-08,53.196903228759766,53.41186223639659,52.589421386648425,53.29970878062588,6694900
2020-07-09,52.43989944458008,54.15019905102599,52.402514950459114,53.140842666031034,2424200
2020-07-10,53.25299072265625,53.56140744060635,52.37447653259667,52.55204752569489,2137300
2020-07-13,53.16887664794922,54.150196396844684,52.77167622163218,52.86046349952215,2882500
2020-07-14,53.61747360229492,53.69224257814592,52.365121778238645,52.54269631329427,2755100
2020-07-15,54.393192291259766,55.14086431469391,54.07543123565257,54.21561773463193,2358400
2020-07-16,54.50534439086914,54.729647789491764,53.886646345989995,54.20627556949336,2628800
2020-07-17,54.72029495239258,55.16889814403122,54.346460741951006,54.888521594904724,2983100
2020-07-20,54.72964859008789,55.7483528919202,54.196932021395746,54.59880285928808,2407800
2020-07-21,54.61750030517578,55.084795835537186,54.29973920192274,54.56142712324887,2314000
2020-07-22,54.65487289428711,55.07543949300989,53.90720092165838,54.16888522078314,2034300
2020-07-23,55.196937561035156,55.57824795149279,54.52403099992912,54.67356539515477,2566500
2020-07-24,54.32777404785156,55.32311214676748,53.86047856316551,55.309093852655955,3142100
2020-07-27,54.50534439086914,54.617494307589666,53.83243776018284,54.07543340578915,2670300
2020-07-28,56.337135314941406,57.78575398504402,55.79507447566435,55.907224379449055,4473600
2020-07-29,60.094200134277344,60.15027330881201,56.97266269519277,56.97266269519277,4885400
2020-07-30,59.24372863769531,60.299814002696394,59.01942877254796,59.29045747916917,2307000
2020-07-31,58.636234283447266,59.29044505738345,58.112862099116995,59.29044505738345,3156100
2020-08-03,59.075496673583984,59.64559775805877,58.6362413247904,58.89792566578928,3200500
2020-08-04,58.514747619628906,58.78577988629747,57.91660990365828,58.486711028312165,1739400
2020-08-05,58.96334457397461,59.48671680183,58.26240134488084,58.6362391598035,2645000
2020-08-06,59.32783126831055,59.36521576081366,58.75305984809631,58.776422482024685,1557400
2020-08-07,60.1970100402832,60.253083218853526,59.028767719129775,59.028767719129775,1169100
2020-08-10,60.944671630859375,61.02878851950651,60.084849715592476,60.084849715592476,1572700
2020-08-11,60.15962219238281,61.63627047857661,60.122237698631146,61.23439608370006,2787700
2020-08-12,60.65495300292969,61.18766954974611,60.01943088301158,60.7203740830523,1496600
2020-08-13,59.81382369995117,60.71103019980683,59.6549449420354,60.71103019980683,1436200
2020-08-14,59.87923812866211,60.29046040260705,59.4399792688323,59.54278483731854,1633900
2020-08-17,59.77643585205078,60.30915240428757,59.54278811632653,60.243731323499304,1785500
2020-08-18,59.299800872802734,60.18766305395223,59.22970583333639,59.67363514132023,1680200
2020-08-19,58.80445861816406,59.43063638465745,58.49604547033051,59.32783081365246,1549000
2020-08-20,59.038856506347656,59.30137528405773,57.951274114555794,58.279422586693386,1291500
2020-08-21,59.657657623291016,59.76079102955455,58.682582697863594,59.095112746367334,2649500
2020-08-24,59.81704330444336,60.220202792956236,59.104490748736616,59.63890605965427,3199900
2020-08-25,60.276451110839844,60.76398496971747,59.915484209119676,60.38896222585791,1604100
2020-08-26,60.173316955566406,60.745235931808814,59.76828696092231,60.26707264035527,1161900
2020-08-27,59.282623291015625,60.853054249457585,59.22636773454707,60.445213088848384,1341700
2020-08-28,59.620147705078125,59.657651408276045,58.73883213922686,59.32012523259471,1129900
2020-08-31,58.973236083984375,59.854551816683085,58.91698051853739,59.638910847295655,1736400
2020-09-01,60.05144500732422,60.26708240195588,58.43413235863042,58.61695847716657,2334100
2020-09-02,61.260894775390625,61.46716157042159,59.67640441493481,59.751408246232394,1827200
2020-09-03,57.9887809753418,61.364036079264245,57.24810239844,60.82962074741903,3096800
2020-09-04,57.651248931884766,58.691949856150146,56.65742227110033,58.59819417608838,2697000
2020-09-08,56.844940185546875,57.89501887875586,56.685551229232495,57.59499639498187,2137900
2020-09-09,58.20441436767578,58.62631849246876,57.19183588445301,57.21996187235926,1888500
2020-09-10,56.160518646240234,58.11066496353734,56.001129675805366,58.11066496353734,3828900
2020-09-11,56.385528564453125,56.919943835494394,56.04331709650483,56.49803610136968,2273400
2020-09-14,56.244903564453125,56.78869305578276,55.37952494437442,56.78869305578276,2420100
2020-09-15,56.53553771972656,57.77313130979242,56.28239308859264,56.28239308859264,1629400
2020-09-16,56.05738067626953,57.201215062710745,55.69172849506413,57.06058153423567,2457000
2020-09-17,57.229339599609375,57.276217438314184,54.416626358722866,55.082300967360716,2219900
2020-09-18,57.07933807373047,58.729461881901784,56.61992659260042,57.341856876347386,3806500
2020-09-21,55.70109176635742,56.46052554754643,55.007287667629875,56.254258787496454,2512100
2020-09-22,57.18246841430664,57.30435009381058,55.185440779481354,55.26044461482606,1841500
2020-09-23,56.638671875,57.913769185280856,56.44178279588164,56.97619805437434,1733700
2020-09-24,58.20441436767578,58.832585274580765,56.685546642841636,57.05119879182213,2374800
2020-09-25,57.70751190185547,58.457568214875685,57.36998566685872,57.76376746653847,1557600
2020-09-28,58.60757064819336,58.95447454665119,58.035655254553596,58.38255557646134,1233900
2020-09-29,58.513816833496094,58.841965313816495,58.01690525571086,58.52319097155517,1435400
2020-09-30,58.523193359375,59.629527676095314,58.08253732161545,58.795089869334305,2494000
2020-10-01,58.476314544677734,60.21082340473821,57.90439554236511,58.94510014309133,2342500
2020-10-02,59.21699523925781,59.47951402362574,57.67000137068923,57.77313477213382,1447800
2020-10-05,60.51083755493164,60.595215517519,59.28730702571794,59.76078141624024,1447700
2020-10-06,59.84516906738281,60.942125611648414,59.5217058715634,60.407710334716434,2107000
2020-10-07,60.989017486572266,61.523432855120596,60.35615398164067,60.59523209414071,1648100
2020-10-08,60.67023468017578,61.42029454081098,60.454597298586314,60.74524209685949,1213200
2020-10-09,61.27027130126953,61.57029377374086,60.2858259164886,60.96087111472411,1187000
2020-10-12,61.58905792236328,61.86563972536093,61.10151686487832,61.739065603288736,1185800
2020-10-13,61.06400680541992,61.69218491619588,60.58209528853762,61.092139948699646,1415900
2020-10-14,61.51404571533203,61.8796979034224,60.50146712380465,61.41091231324496,1633600
2020-10-15,61.1296272277832,61.349956988235434,60.0139225856646,60.632715735052344,982100
2020-10-16,60.970252990722656,61.701557370222744,60.763986185612275,61.22340121630374,1047500
2020-10-19,60.342079162597656,61.35465771087646,60.079560387806886,60.84836843673706,910500
2020-10-20,60.370201110839844,61.635920634904934,60.32331969572276,60.642097581699694,720000
2020-10-21,59.74203872680664,60.78274334356764,59.73266101182572,60.23895032428518,1082600
